54.1,7,54.1,54.2,54.3,54.3,54.3,0,69
54.1,7,54.1,54.1,54.2,54.3,54.3,0,69
54.1,7,54.1,54.1,54.1,54.2,54.3,0,69
54.1,7,54.1,54.1,54.1,54.1,54.2,0,69
54.1,7,54.1,54.1,54.1,54.1,54.1,0,69
54.1,7,54.1,54.1,54.1,54.1,54.1,0,69
54,7,54.1,54.1,54.1,54.1,54.1,0,69
54,7,54,54.1,54.1,54.1,54.1,0,69
54.1,8,54,54,54.1,54.1,54.1,0,69
54,8,54.1,54,54,54.1,54.1,0,69
54.1,8,54,54.1,54,54,54.1,0,69
54.1,8,54.1,54,54.1,54,54,0,69
54.1,8,54.1,54.1,54,54.1,54,0,69
54.1,8,54.1,54.1,54.1,54,54.1,0,69
54.1,8,54.1,54.1,54.1,54.1,54,0,69
54.1,8,54.1,54.1,54.1,54.1,54.1,0,69
54,8,54.1,54.1,54.1,54.1,54.1,0,68
54,8,54,54.1,54.1,54.1,54.1,0,68
54,8,54,54,54.1,54.1,54.1,0,68
53.9,8,54,54,54,54.1,54.1,0,68
57.6,8,53.9,54,54,54,54.1,0,68
58.6,9,57.6,53.9,54,54,54,0,68
53.8,9,58.6,57.6,53.9,54,54,0,68
53.3,9,53.8,58.6,57.6,53.9,54,0,68
53.1,9,53.3,53.8,58.6,57.6,53.9,0,68
52.3,9,53.1,53.3,53.8,58.6,57.6,0,68
51.5,9,52.3,53.1,53.3,53.8,58.6,0,68
51.2,9,51.5,52.3,53.1,53.3,53.8,0,67
50.5,9,51.2,51.5,52.3,53.1,53.3,0,67
50.6,9,50.5,51.2,51.5,52.3,53.1,0,67
50.9,9,50.6,50.5,51.2,51.5,52.3,0,67
51.2,9,50.9,50.6,50.5,51.2,51.5,0,66
51.4,9,51.2,50.9,50.6,50.5,51.2,0,66
51.4,10,51.4,51.2,50.9,50.6,50.5,0,66
51.3,10,51.4,51.4,51.2,50.9,50.6,0,66
51.3,10,51.3,51.4,51.4,51.2,50.9,0,66
47,10,51.3,51.3,51.4,51.4,51.2,0,65
46.8,10,47,51.3,51.3,51.4,51.4,0,64
45.8,10,46.8,47,51.3,51.3,51.4,0,64
45.4,10,45.8,46.8,47,51.3,51.3,0,63
45.5,10,45.4,45.8,46.8,47,51.3,0,63
44.7,10,45.5,45.4,45.8,46.8,47,0,63
44.6,10,44.7,45.5,45.4,45.8,46.8,0,63
44.8,10,44.6,44.7,45.5,45.4,45.8,0,63
53,10,44.8,44.6,44.7,45.5,45.4,0,60
52.5,11,53,44.8,44.6,44.7,45.5,0,60
50,11,52.5,53,44.8,44.6,44.7,0,58
46.3,11,50,52.5,53,44.8,44.6,0,58
46.1,11,46.3,50,52.5,53,44.8,0,58
46.2,11,46.1,46.3,50,52.5,53,0,58
45.6,11,46.2,46.1,46.3,50,52.5,0,58
45.7,11,45.6,46.2,46.1,46.3,50,0,58
45,11,45.7,45.6,46.2,46.1,46.3,0,58
45.5,11,45,45.7,45.6,46.2,46.1,0,58
46,11,45.5,45,45.7,45.6,46.2,0,58
46.4,11,46,45.5,45,45.7,45.6,0,58
46.1,11,46.4,46,45.5,45,45.7,0,58
45.1,11,46.1,46.4,46,45.5,45,0,58
45.9,12,45.1,46.1,46.4,46,45.5,0,58
45.5,12,45.9,45.1,46.1,46.4,46,0,58
45.4,12,45.5,45.9,45.1,46.1,46.4,0,58
45.3,12,45.4,45.5,45.9,45.1,46.1,0,58
45,12,45.3,45.4,45.5,45.9,45.1,0,58
45,12,45,45.3,45.4,45.5,45.9,0,57
45.6,12,45,45,45.3,45.4,45.5,0,57
45.8,12,45.6,45,45,45.3,45.4,0,57
46.5,12,45.8,45.6,45,45,45.3,0,56
46.6,12,46.5,45.8,45.6,45,45,0,55
47.5,12,46.6,46.5,45.8,45.6,45,0,56
47.2,12,47.5,46.6,46.5,45.8,45.6,0,55
46.6,13,47.2,47.5,46.6,46.5,45.8,0,55
46,13,46.6,47.2,47.5,46.6,46.5,0,55
46.6,13,46,46.6,47.2,47.5,46.6,0,54
46.2,13,46.6,46,46.6,47.2,47.5,0,54
46.2,13,46.2,46.6,46,46.6,47.2,0,54
46.4,13,46.2,46.2,46.6,46,46.6,0,54
46.5,13,46.4,46.2,46.2,46.6,46,0,54
46.6,13,46.5,46.4,46.2,46.2,46.6,0,53
46.6,13,46.6,46.5,46.4,46.2,46.2,0,54
46.6,13,46.6,46.6,46.5,46.4,46.2,0,53
46.7,13,46.6,46.6,46.6,46.5,46.4,0,52
46.7,13,46.7,46.6,46.6,46.6,46.5,0,52
46.7,14,46.7,46.7,46.6,46.6,46.6,0,52
46.8,14,46.7,46.7,46.7,46.6,46.6,0,51
47.1,14,46.8,46.7,46.7,46.7,46.6,0,52
46.9,14,47.1,46.8,46.7,46.7,46.7,0,51
46.5,14,46.9,47.1,46.8,46.7,46.7,0,51
46.2,14,46.5,46.9,47.1,46.8,46.7,0,51
46.1,14,46.2,46.5,46.9,47.1,46.8,0,51
45.9,14,46.1,46.2,46.5,46.9,47.1,0,51
45.8,14,45.9,46.1,46.2,46.5,46.9,0,51
45.8,14,45.8,45.9,46.1,46.2,46.5,0,52
45.8,14,45.8,45.8,45.9,46.1,46.2,0,52
45.7,14,45.8,45.8,45.8,45.9,46.1,0,52
45.8,14,45.7,45.8,45.8,45.8,45.9,0,53
46.1,15,45.8,45.7,45.8,45.8,45.8,0,53
46.3,15,46.1,45.8,45.7,45.8,45.8,0,53
46.8,15,46.3,46.1,45.8,45.7,45.8,0,53
48.1,15,46.8,46.3,46.1,45.8,45.7,0,53
48.9,15,48.1,46.8,46.3,46.1,45.8,0,53
49.5,15,48.9,48.1,46.8,46.3,46.1,0,54
49.8,15,49.5,48.9,48.1,46.8,46.3,0,54
49.6,15,49.8,49.5,48.9,48.1,46.8,0,54
48.9,15,49.6,49.8,49.5,48.9,48.1,0,54
48.8,15,48.9,49.6,49.8,49.5,48.9,0,54
48.8,15,48.8,48.9,49.6,49.8,49.5,0,55
49,15,48.8,48.8,48.9,49.6,49.8,0,55
49.2,16,49,48.8,48.8,48.9,49.6,0,55
49.3,16,49.2,49,48.8,48.8,48.9,0,56
49.5,16,49.3,49.2,49,48.8,48.8,0,56
49.6,16,49.5,49.3,49.2,49,48.8,0,56
49.7,16,49.6,49.5,49.3,49.2,49,0,56
49.9,16,49.7,49.6,49.5,49.3,49.2,0,57
50,16,49.9,49.7,49.6,49.5,49.3,0,57
50.3,16,50,49.9,49.7,49.6,49.5,0,57
50.3,16,50.3,50,49.9,49.7,49.6,0,57
50.4,16,50.3,50.3,50,49.9,49.7,0,58
50.6,16,50.4,50.3,50.3,50,49.9,0,58
50.8,16,50.6,50.4,50.3,50.3,50,0,58
50.4,17,50.8,50.6,50.4,50.3,50.3,0,58
49,17,50.4,50.8,50.6,50.4,50.3,0,58
49.6,17,49,50.4,50.8,50.6,50.4,0,59
50.1,17,49.6,49,50.4,50.8,50.6,0,59
50.5,17,50.1,49.6,49,50.4,50.8,0,60
50.7,17,50.5,50.1,49.6,49,50.4,0,60
51.1,17,50.7,50.5,50.1,49.6,49,0,60
51.4,17,51.1,50.7,50.5,50.1,49.6,0,61
51.7,17,51.4,51.1,50.7,50.5,50.1,0,61
52,17,51.7,51.4,51.1,50.7,50.5,0,61
52.2,17,52,51.7,51.4,51.1,50.7,0,62
52.5,17,52.2,52,51.7,51.4,51.1,0,62
52.6,18,52.5,52.2,52,51.7,51.4,0,63
52.7,18,52.6,52.5,52.2,52,51.7,0,63
52.8,18,52.7,52.6,52.5,52.2,52,0,63
52.9,18,52.8,52.7,52.6,52.5,52.2,0,63
53,18,52.9,52.8,52.7,52.6,52.5,0,64
52.8,18,53,52.9,52.8,52.7,52.6,0,64
53.2,18,52.8,53,52.9,52.8,52.7,0,64
53.1,18,53.2,52.8,53,52.9,52.8,0,65
53.1,18,53.1,53.2,52.8,53,52.9,0,64
53.2,18,53.1,53.1,53.2,52.8,53,0,65
53.4,18,53.2,53.1,53.1,53.2,52.8,0,65
53.5,18,53.4,53.2,53.1,53.1,53.2,0,66
53.6,19,53.5,53.4,53.2,53.1,53.1,0,66
53.7,19,53.6,53.5,53.4,53.2,53.1,0,66
53.8,19,53.7,53.6,53.5,53.4,53.2,0,66
53.7,19,53.8,53.7,53.6,53.5,53.4,0,66
53.8,19,53.7,53.8,53.7,53.6,53.5,0,67
53.7,19,53.8,53.7,53.8,53.7,53.6,0,67
53.1,19,53.7,53.8,53.7,53.8,53.7,0,67
53.5,19,53.1,53.7,53.8,53.7,53.8,0,67
53.6,19,53.5,53.1,53.7,53.8,53.7,0,67
53.8,19,53.6,53.5,53.1,53.7,53.8,0,67
53.8,19,53.8,53.6,53.5,53.1,53.7,0,68
53.9,19,53.8,53.8,53.6,53.5,53.1,0,68
54.2,19,53.9,53.8,53.8,53.6,53.5,0,68
54.2,20,54.2,53.9,53.8,53.8,53.6,0,68
54.5,20,54.2,54.2,53.9,53.8,53.8,0,69
54.6,20,54.5,54.2,54.2,53.9,53.8,0,69
54.6,20,54.6,54.5,54.2,54.2,53.9,0,69
54.7,20,54.6,54.6,54.5,54.2,54.2,0,69
54.8,20,54.7,54.6,54.6,54.5,54.2,0,69
54.9,20,54.8,54.7,54.6,54.6,54.5,0,69
54.9,20,54.9,54.8,54.7,54.6,54.6,0,70
55,20,54.9,54.9,54.8,54.7,54.6,0,70
55,20,55,54.9,54.9,54.8,54.7,0,70
55,20,55,55,54.9,54.9,54.8,0,70
55.1,20,55,55,55,54.9,54.9,0,72
55.2,21,55.1,55,55,55,54.9,0,70
55.2,21,55.2,55.1,55,55,55,0,70
55.3,21,55.2,55.2,55.1,55,55,0,71
55.3,21,55.3,55.2,55.2,55.1,55,0,71
55.3,21,55.3,55.3,55.2,55.2,55.1,0,71
55.3,21,55.3,55.3,55.3,55.2,55.2,0,71
55.4,21,55.3,55.3,55.3,55.3,55.2,0,71
55.5,21,55.4,55.3,55.3,55.3,55.3,0,71
55.5,21,55.5,55.4,55.3,55.3,55.3,0,71
55.4,21,55.5,55.5,55.4,55.3,55.3,0,71
55.3,21,55.4,55.5,55.5,55.4,55.3,0,71
55.3,21,55.3,55.4,55.5,55.5,55.4,0,71
55.6,22,55.3,55.3,55.4,55.5,55.5,0,71
55.8,22,55.6,55.3,55.3,55.4,55.5,0,71
56.1,22,55.8,55.6,55.3,55.3,55.4,0,72
56.5,22,56.1,55.8,55.6,55.3,55.3,0,71
56.8,22,56.5,56.1,55.8,55.6,55.3,0,71
57.1,22,56.8,56.5,56.1,55.8,55.6,0,72
57.2,22,57.1,56.8,56.5,56.1,55.8,0,72
57.3,22,57.2,57.1,56.8,56.5,56.1,0,72
57.6,22,57.3,57.2,57.1,56.8,56.5,0,72
57.7,22,57.6,57.3,57.2,57.1,56.8,0,72
57.8,22,57.7,57.6,57.3,57.2,57.1,0,72
57.9,22,57.8,57.7,57.6,57.3,57.2,0,73
57.9,22,57.9,57.8,57.7,57.6,57.3,0,73
57.7,23,57.9,57.9,57.8,57.7,57.6,0,73
57.6,23,57.7,57.9,57.9,57.8,57.7,0,73
57.4,23,57.6,57.7,57.9,57.9,57.8,0,73
57.3,23,57.4,57.6,57.7,57.9,57.9,0,73
57.2,23,57.3,57.4,57.6,57.7,57.9,0,73
57,23,57.2,57.3,57.4,57.6,57.7,0,75
57,23,57,57.2,57.3,57.4,57.6,0,75
56.9,23,57,57,57.2,57.3,57.4,0,75
56.9,23,56.9,57,57,57.2,57.3,0,74
56.8,23,56.9,56.9,57,57,57.2,0,75
56.7,23,56.8,56.9,56.9,57,57,0,74
56.6,23,56.7,56.8,56.9,56.9,57,0,74
56.6,0,56.6,56.7,56.8,56.9,56.9,0,74
56.5,0,56.6,56.6,56.7,56.8,56.9,0,74
56.5,0,56.5,56.6,56.6,56.7,56.8,0,75
56.4,0,56.5,56.5,56.6,56.6,56.7,0,75
56.4,0,56.4,56.5,56.5,56.6,56.6,0,75
56.4,0,56.4,56.4,56.5,56.5,56.6,0,75
56.4,0,56.4,56.4,56.4,56.5,56.5,0,75
56.3,0,56.4,56.4,56.4,56.4,56.5,0,75
56.3,0,56.3,56.4,56.4,56.4,56.4,0,75
56.3,0,56.3,56.3,56.4,56.4,56.4,0,75
56.2,0,56.3,56.3,56.3,56.4,56.4,0,76
56.2,0,56.2,56.3,56.3,56.3,56.4,0,76
56.2,0,56.2,56.2,56.3,56.3,56.3,0,76
56.2,1,56.2,56.2,56.2,56.3,56.3,0,76
56.2,1,56.2,56.2,56.2,56.2,56.3,0,78
56.1,1,56.2,56.2,56.2,56.2,56.2,0,78
56.1,1,56.1,56.2,56.2,56.2,56.2,0,78
56.1,1,56.1,56.1,56.2,56.2,56.2,0,78
56.1,1,56.1,56.1,56.1,56.2,56.2,0,78
56.1,1,56.1,56.1,56.1,56.1,56.2,0,78
56.1,1,56.1,56.1,56.1,56.1,56.1,0,78
56.1,1,56.1,56.1,56.1,56.1,56.1,0,78
56.1,1,56.1,56.1,56.1,56.1,56.1,0,78
56,1,56.1,56.1,56.1,56.1,56.1,0,78
56,1,56,56.1,56.1,56.1,56.1,0,77
56,2,56,56,56.1,56.1,56.1,0,77
56,2,56,56,56,56.1,56.1,0,77
56,2,56,56,56,56,56.1,0,77
56,2,56,56,56,56,56,0,77
56,2,56,56,56,56,56,0,77
56,2,56,56,56,56,56,0,77
56,2,56,56,56,56,56,0,77
56,2,56,56,56,56,56,0,78
56,2,56,56,56,56,56,0,78
56,2,56,56,56,56,56,0,78
56,2,56,56,56,56,56,0,79
56,2,56,56,56,56,56,0,78
56,3,56,56,56,56,56,0,78
56,3,56,56,56,56,56,0,78
56,3,56,56,56,56,56,0,78
56,3,56,56,56,56,56,0,78
56,3,56,56,56,56,56,0,78
56,3,56,56,56,56,56,0,78
56,3,56,56,56,56,56,0,79
56,3,56,56,56,56,56,0,79
56,3,56,56,56,56,56,0,79
56,3,56,56,56,56,56,0,80
56,3,56,56,56,56,56,0,80
56,3,56,56,56,56,56,0,80
56,3,56,56,56,56,56,0,80
56.1,4,56,56,56,56,56,0,79
56,4,56.1,56,56,56,56,0,79
56.1,4,56,56.1,56,56,56,0,78
56.1,4,56.1,56,56.1,56,56,0,78
56.2,4,56.1,56.1,56,56.1,56,0,78
56.2,4,56.2,56.1,56.1,56,56.1,0,81
56.1,4,56.2,56.2,56.1,56.1,56,0,81
56.2,4,56.1,56.2,56.2,56.1,56.1,0,81
56.2,4,56.2,56.1,56.2,56.2,56.1,0,81
56.2,4,56.2,56.2,56.1,56.2,56.2,0,81
56.2,4,56.2,56.2,56.2,56.1,56.2,0,81
56.3,4,56.2,56.2,56.2,56.2,56.1,0,81
56.3,5,56.3,56.2,56.2,56.2,56.2,0,81
56.4,5,56.3,56.3,56.2,56.2,56.2,0,79
56.4,5,56.4,56.3,56.3,56.2,56.2,0,79
56.5,5,56.4,56.4,56.3,56.3,56.2,0,79
56.6,5,56.5,56.4,56.4,56.3,56.3,0,71
56.7,5,56.6,56.5,56.4,56.4,56.3,0,71
56.7,5,56.7,56.6,56.5,56.4,56.4,0,71
56.8,5,56.7,56.7,56.6,56.5,56.4,0,71
56.9,5,56.8,56.7,56.7,56.6,56.5,0,71
57,5,56.9,56.8,56.7,56.7,56.6,0,70
57.1,5,57,56.9,56.8,56.7,56.7,0,68
57.1,5,57.1,57,56.9,56.8,56.7,0,68
57.2,5,57.1,57.1,57,56.9,56.8,0,68
57.3,6,57.2,57.1,57.1,57,56.9,0,68
57.4,6,57.3,57.2,57.1,57.1,57,0,68
57.4,6,57.4,57.3,57.2,57.1,57.1,0,68
57.5,6,57.4,57.4,57.3,57.2,57.1,0,68
57.5,6,57.5,57.4,57.4,57.3,57.2,0,68
57.6,6,57.5,57.5,57.4,57.4,57.3,0,68
57.7,6,57.6,57.5,57.5,57.4,57.4,0,68
57.8,6,57.7,57.6,57.5,57.5,57.4,0,68
57.9,6,57.8,57.7,57.6,57.5,57.5,0,68
57.9,6,57.9,57.8,57.7,57.6,57.5,0,68
58,6,57.9,57.9,57.8,57.7,57.6,0,68
58.1,6,58,57.9,57.9,57.8,57.7,0,70
58.2,7,58.1,58,57.9,57.9,57.8,0,72
58.2,7,58.2,58.1,58,57.9,57.9,0,74
58.3,7,58.2,58.2,58.1,58,57.9,0,74
58.3,7,58.3,58.2,58.2,58.1,58,0,74
58.4,7,58.3,58.3,58.2,58.2,58.1,0,74
58.5,7,58.4,58.3,58.3,58.2,58.2,0,71
58.5,7,58.5,58.4,58.3,58.3,58.2,0,71
58.5,7,58.5,58.5,58.4,58.3,58.3,0,73
58.6,7,58.5,58.5,58.5,58.4,58.3,0,73
58.7,7,58.6,58.5,58.5,58.5,58.4,0,73
58.7,7,58.7,58.6,58.5,58.5,58.5,0,73
58.7,7,58.7,58.7,58.6,58.5,58.5,0,72
58.8,8,58.7,58.7,58.7,58.6,58.5,0,73
58.8,8,58.8,58.7,58.7,58.7,58.6,0,73
58.9,8,58.8,58.8,58.7,58.7,58.7,0,73
58.9,8,58.9,58.8,58.8,58.7,58.7,0,72
58.9,8,58.9,58.9,58.8,58.8,58.7,0,72
58.9,8,58.9,58.9,58.9,58.8,58.8,0,72
59,8,58.9,58.9,58.9,58.9,58.8,0,72
59,8,59,58.9,58.9,58.9,58.9,0,72
58.9,8,59,59,58.9,58.9,58.9,0,72
58.9,8,58.9,59,59,58.9,58.9,0,72
58.9,8,58.9,58.9,59,59,58.9,0,72
58.9,8,58.9,58.9,58.9,59,59,0,72
58.9,8,58.9,58.9,58.9,58.9,59,0,72
58.9,9,58.9,58.9,58.9,58.9,58.9,0,72
58.9,9,58.9,58.9,58.9,58.9,58.9,0,72
58.9,9,58.9,58.9,58.9,58.9,58.9,0,72
58.9,9,58.9,58.9,58.9,58.9,58.9,0,72
58.9,9,58.9,58.9,58.9,58.9,58.9,0,73
58.9,9,58.9,58.9,58.9,58.9,58.9,0,73
58.8,9,58.9,58.9,58.9,58.9,58.9,0,73
58.9,9,58.8,58.9,58.9,58.9,58.9,0,73
58.9,9,58.9,58.8,58.9,58.9,58.9,0,73
57.6,9,58.9,58.9,58.8,58.9,58.9,0,73
59.2,9,57.6,58.9,58.9,58.8,58.9,0,73
57.9,9,59.2,57.6,58.9,58.9,58.8,0,73
56.5,10,57.9,59.2,57.6,58.9,58.9,0,74
55.5,10,56.5,57.9,59.2,57.6,58.9,0,74
55.4,10,55.5,56.5,57.9,59.2,57.6,0,74
55.6,10,55.4,55.5,56.5,57.9,59.2,0,74
55.8,10,55.6,55.4,55.5,56.5,57.9,0,74
55.7,10,55.8,55.6,55.4,55.5,56.5,0,74
55.7,10,55.7,55.8,55.6,55.4,55.5,0,74
